obsID,birdID,date_time,latitude,longitude,speed,timelbl2,timelbl3,place,OB3,OB8,OB16,SA3,SA8
4302,166,7/31/2009 9:05,53.4689512,6.2202437,0.024494897,Day,Day,Mudflats,,,,no locomotion,stand
4303,166,7/31/2009 9:36,53.4684267,6.2194732,0.266458252,Day,Day,Mudflats,,,,ter. locomotion,forage
4304,166,7/31/2009 10:06,53.4685,6.2193619,0.051961524,Day,Day,Mudflats,,,,no locomotion,body care
4305,166,7/31/2009 10:37,53.4684338,6.2194968,0.123693169,,,,,,,no locomotion,body care
4306,166,7/31/2009 11:07,53.4762504,6.2221843,0.078102497,,,,,,,no locomotion,sit
4307,166,7/31/2009 11:37,53.4762051,6.2222265,0.224944438,,,,,,,ter. locomotion,forage
4308,166,7/31/2009 12:07,53.4762716,6.2221943,0.090553851,Day,Day,Mudflats_Territory,,,,no locomotion,sit
4309,166,7/31/2009 12:37,53.4762886,6.2221875,0.083066239,Day,Day,Mudflats_Territory,,,,no locomotion,sit
4310,166,7/31/2009 13:08,53.4762601,6.2224565,0.18627936,Day,Day,Mudflats_Territory,,,,ter. locomotion,forage
4311,166,7/31/2009 13:38,53.4761784,6.2221469,0.02236068,Day,Day,Mudflats_Territory,,,,no locomotion,body care
4312,166,7/31/2009 14:09,53.4760225,6.2221713,0.099498744,Day,Day,Mudflats_Territory,,,,no locomotion,body care
4313,166,7/31/2009 14:39,53.4752674,6.2222532,0.214709106,Day,Day,Mudflats_Territory,,,,ter. locomotion,forage
4314,166,7/31/2009 15:09,53.4764352,6.2228082,0.09539392,Day,Day,Mudflats_Territory,,,,no locomotion,sit
4315,166,7/31/2009 15:40,53.4764487,6.2227598,0.064031242,Day,Day,Mudflats_Territory,,,,no locomotion,sit
4316,166,7/31/2009 16:10,53.4764199,6.2227691,0,Day,Day,Mudflats_Territory,,,,no locomotion,sit
4317,166,7/31/2009 16:41,53.4764683,6.2227511,0.01,Day,Day,Mudflats_Territory,,,,no locomotion,sit
4318,166,7/31/2009 17:11,53.4764641,6.2227393,0.093808315,Day,Day,Mudflats_Territory,,,,no locomotion,sit
4319,166,7/31/2009 17:41,53.4764492,6.2226938,0.100498756,,,,,,,no locomotion,stand
4320,166,7/31/2009 18:12,53.4763618,6.2226151,0.158113883,Day,Day,Mudflats_Territory,,,,no locomotion,stand
4321,166,7/31/2009 18:42,53.4763956,6.2224861,0.183303028,Day,Day,Mudflats_Territory,,,,ter. locomotion,forage
4322,166,7/31/2009 19:12,53.4762099,6.2223636,0.057445626,Day,Day,Mudflats_Territory,,,,no locomotion,body care
4323,166,7/31/2009 19:42,53.4762707,6.2225057,0.222934968,Day,Day,Mudflats_Territory,,,,ter. locomotion,forage
4324,166,7/31/2009 20:13,53.4753251,6.2226388,0.570087713,,,,,,,ter. locomotion,forage
4325,166,7/31/2009 20:43,53.4762437,6.2224682,0.222036033,Day,Twilight,Mudflats_Territory,,,,ter. locomotion,forage
4326,166,7/31/2009 21:13,53.4758998,6.2232315,0.269072481,Day,Twilight,Mudflats_Territory,,,,no locomotion,sit
4327,166,7/31/2009 21:43,53.4688618,6.2183899,0.017320508,Night,Twilight,Mudflats,,,,ter. locomotion,forage
4328,166,7/31/2009 22:14,53.4689887,6.2179244,0.265329983,Night,Twilight,Mudflats,,,,ter. locomotion,forage
4329,166,7/31/2009 22:44,53.469328,6.2180018,0.201246118,,,,,,,ter. locomotion,forage
4330,166,7/31/2009 23:14,53.4686283,6.2184339,0.078102497,Night,Night,Mudflats,,,,ter. locomotion,forage
4331,166,7/31/2009 23:45,53.4756178,6.222725,0.566921511,,,,,,,no locomotion,stand
9955,167,7/21/2009 0:00,53.4758032,6.2232544,0.057445626,Night,Night,Mudflats_Territory,,,,ter. locomotion,forage
9956,167,7/21/2009 0:10,53.4757547,6.2239875,0.353694784,Night,Night,Mudflats_Territory,,,,no locomotion,body care
9957,167,7/21/2009 0:20,53.4757752,6.223911,0.03,,,,,,,no locomotion,stand
9958,167,7/21/2009 0:30,53.475846,6.2239488,0.112249722,Night,Night,Mudflats_Territory,,,,no locomotion,stand
9959,167,7/21/2009 0:40,53.4758075,6.2235753,0.224499443,Night,Night,Mudflats_Territory,,,,ter. locomotion,forage
9960,167,7/21/2009 0:50,53.4757905,6.2237604,0.247386338,,,,,,,no locomotion,stand
9961,167,7/21/2009 1:01,53.475526,6.2239755,0.431740663,,,,,,,no locomotion,stand
9962,167,7/21/2009 1:12,53.475928,6.2243147,0.178325545,Night,Night,Mudflats_Territory,,,,ter. locomotion,forage
9963,167,7/21/2009 1:22,53.4755391,6.2240259,0.175783958,,,,,,,no locomotion,body care
9964,167,7/21/2009 1:33,53.4764486,6.2238604,0.305122926,Night,Night,Territory,,,,ter. locomotion,forage
